2010-08-12,1083.61
2010-08-13,1079.25
2010-08-14,1079.2933333333333
2010-08-15,1079.3366666666668
2010-08-16,1079.38
2010-08-17,1092.54
2010-08-18,1094.16
2010-08-19,1075.63
2010-08-20,1071.69
2010-08-21,1070.2466666666667
2010-08-22,1068.8033333333333
2010-08-23,1067.36
2010-08-24,1051.87
2010-08-25,1055.33
2010-08-26,1047.22
2010-08-27,1064.59
2010-08-28,1059.3666666666666
2010-08-29,1054.1433333333334
2010-08-30,1048.92
2010-08-31,1049.33
2010-09-01,1080.29
2010-09-02,1090.1
2010-09-03,1104.51
2010-09-04,1101.3425
2010-09-05,1098.175
2010-09-06,1095.0075
2010-09-07,1091.84
2010-09-08,1098.87
2010-09-09,1104.18
2010-09-10,1109.55
2010-09-11,1113.6666666666667
2010-09-12,1117.7833333333333
2010-09-13,1121.9
2010-09-14,1121.1
2010-09-15,1125.07
2010-09-16,1124.66
2010-09-17,1125.59
2010-09-18,1131.2966666666666
2010-09-19,1137.0033333333333
2010-09-20,1142.71
2010-09-21,1139.78
2010-09-22,1134.28
2010-09-23,1124.83
2010-09-24,1148.67
2010-09-25,1146.5
2010-09-26,1144.3300000000002
2010-09-27,1142.16
2010-09-28,1147.7
2010-09-29,1144.73
2010-09-30,1141.2
2010-10-01,1146.24
2010-10-02,1143.17
2010-10-03,1140.1
2010-10-04,1137.03
2010-10-05,1160.75
2010-10-06,1159.97
2010-10-07,1158.06
2010-10-08,1165.15
2010-10-09,1165.2066666666667
2010-10-10,1165.2633333333333
2010-10-11,1165.32
2010-10-12,1169.77
2010-10-13,1178.1
2010-10-14,1173.81
2010-10-15,1176.19
2010-10-16,1179.03
2010-10-17,1181.8700000000001
2010-10-18,1184.71
2010-10-19,1165.9
2010-10-20,1178.17
2010-10-21,1180.26
2010-10-22,1183.08
2010-10-23,1183.9266666666665
2010-10-24,1184.7733333333333
2010-10-25,1185.62
2010-10-26,1185.64
2010-10-27,1182.45
2010-10-28,1183.78
2010-10-29,1183.26
2010-10-30,1183.6333333333334
2010-10-31,1184.0066666666667
2010-11-01,1184.38
2010-11-02,1193.57
2010-11-03,1197.96
2010-11-04,1221.06
2010-11-05,1225.85
2010-11-06,1224.9833333333333
2010-11-07,1224.1166666666666
2010-11-08,1223.25
2010-11-09,1213.4
2010-11-10,1218.71
2010-11-11,1213.54
2010-11-12,1199.21
2010-11-13,1198.7233333333334
2010-11-14,1198.2366666666667
2010-11-15,1197.75
2010-11-16,1178.34
2010-11-17,1178.59
